problem,n,m,direction,linesearch,start,iterations,nfev,ngev,cpu_time_sec,success,reason
LTDZ1,3,3,sd,dwolfe,14,500,28551,11377,0.3259364,1,maxIter
LTDZ1,3,3,sd,qwolfe,15,500,31527,13296,0.3555034,1,maxIter
LTDZ1,3,3,sd,dwolfe,15,500,26622,10680,0.3063355,1,maxIter
LTDZ1,3,3,sd,qwolfe,16,500,31962,13418,0.3559699,1,maxIter
LTDZ1,3,3,sd,dwolfe,16,500,29508,11537,0.3054237,1,maxIter
LTDZ1,3,3,sd,qwolfe,17,500,31554,13311,0.3432523,1,maxIter
LTDZ1,3,3,sd,dwolfe,17,500,27948,11135,0.3020305,1,maxIter
LTDZ1,3,3,sd,qwolfe,18,500,31635,13335,0.345442,1,maxIter
LTDZ1,3,3,sd,dwolfe,18,500,28716,11485,0.3024098,1,maxIter
LTDZ1,3,3,sd,qwolfe,19,500,31584,13342,0.3569715,1,maxIter
LTDZ1,3,3,sd,dwolfe,19,500,27372,10814,0.3005902,1,maxIter
LTDZ1,3,3,sd,qwolfe,20,500,31443,13211,0.350768,1,maxIter
LTDZ1,3,3,sd,dwolfe,20,500,29046,11485,0.3117185,1,maxIter
LTDZ1,3,3,sd,qwolfe,21,500,32010,13517,0.3536739,1,maxIter
LTDZ1,3,3,sd,dwolfe,21,500,29100,11510,0.302417,1,maxIter
LTDZ1,3,3,sd,qwolfe,22,500,32094,13459,0.3442638,1,maxIter
LTDZ1,3,3,sd,dwolfe,22,500,28905,11411,0.3003822,1,maxIter
LTDZ1,3,3,sd,qwolfe,23,500,32163,13520,0.3540722,1,maxIter
LTDZ1,3,3,sd,dwolfe,23,500,28437,11254,0.3194114,1,maxIter
LTDZ1,3,3,sd,qwolfe,24,500,32484,13657,0.3490156,1,maxIter
LTDZ1,3,3,sd,dwolfe,24,500,29703,11884,0.3174799,1,maxIter
LTDZ1,3,3,sd,qwolfe,25,500,31818,13453,0.3478955,1,maxIter
LTDZ1,3,3,sd,dwolfe,25,500,28284,11273,0.3133061,1,maxIter
LTDZ1,3,3,sd,qwolfe,26,500,32148,13475,0.3600206,1,maxIter
LTDZ1,3,3,sd,dwolfe,26,500,30012,11789,0.3144217,1,maxIter
LTDZ1,3,3,sd,qwolfe,27,500,32670,13621,0.3464601,1,maxIter
LTDZ1,3,3,sd,dwolfe,27,500,28839,11334,0.3072878,1,maxIter
LTDZ1,3,3,sd,qwolfe,28,500,32010,13531,0.3605257,1,maxIter
LTDZ1,3,3,sd,dwolfe,28,500,30366,12066,0.318784,1,maxIter
LTDZ1,3,3,sd,qwolfe,29,500,31293,13174,0.3513334,1,maxIter
LTDZ1,3,3,sd,dwolfe,29,500,28860,11532,0.3082246,1,maxIter
LTDZ1,3,3,sd,qwolfe,30,500,31797,13403,0.3453791,1,maxIter
LTDZ1,3,3,sd,dwolfe,30,500,29610,11617,0.3102551,1,maxIter
LTDZ1,3,3,sd,qwolfe,31,500,32490,13658,0.3578884,1,maxIter
LTDZ1,3,3,sd,dwolfe,31,500,27534,10934,0.3095781,1,maxIter
LTDZ1,3,3,sd,qwolfe,32,500,32049,13696,0.3505243,1,maxIter
LTDZ1,3,3,sd,dwolfe,32,500,27768,11089,0.3033154,1,maxIter
LTDZ1,3,3,sd,qwolfe,33,500,32025,13620,0.3527415,1,maxIter
LTDZ1,3,3,sd,dwolfe,33,500,27699,10994,0.3037607,1,maxIter
LTDZ1,3,3,sd,qwolfe,34,500,31926,13457,0.3539769,1,maxIter
LTDZ1,3,3,sd,dwolfe,34,500,28722,11327,0.3068519,1,maxIter
LTDZ1,3,3,sd,qwolfe,35,500,31605,13467,0.3476403,1,maxIter
LTDZ1,3,3,sd,dwolfe,35,500,26253,10535,0.31326,1,maxIter
LTDZ1,3,3,sd,qwolfe,36,500,31788,13389,0.3608226,1,maxIter
LTDZ1,3,3,sd,dwolfe,36,500,28422,11266,0.3063052,1,maxIter
LTDZ1,3,3,sd,qwolfe,37,500,32652,13577,0.3579011,1,maxIter
LTDZ1,3,3,sd,dwolfe,37,500,29376,11516,0.3062278,1,maxIter
LTDZ1,3,3,sd,qwolfe,38,500,31776,13409,0.3471536,1,maxIter
LTDZ1,3,3,sd,dwolfe,38,500,27627,11000,0.3124478,1,maxIter
LTDZ1,3,3,sd,qwolfe,39,500,32340,13625,0.3595103,1,maxIter
LTDZ1,3,3,sd,dwolfe,39,500,29019,11470,0.3093012,1,maxIter
LTDZ1,3,3,sd,qwolfe,40,500,31623,13375,0.3474877,1,maxIter
LTDZ1,3,3,sd,dwolfe,40,500,26535,10609,0.2963086,1,maxIter
LTDZ1,3,3,sd,qwolfe,41,500,31776,13364,0.3462547,1,maxIter
LTDZ1,3,3,sd,dwolfe,41,500,29595,11555,0.3066015,1,maxIter
LTDZ1,3,3,sd,qwolfe,42,500,31143,13190,0.3442868,1,maxIter
LTDZ1,3,3,sd,dwolfe,42,500,27783,11009,0.3038175,1,maxIter
LTDZ1,3,3,sd,qwolfe,43,500,31737,13451,0.3477014,1,maxIter
LTDZ1,3,3,sd,dwolfe,43,500,28257,11189,0.3138957,1,maxIter
LTDZ1,3,3,sd,qwolfe,44,500,31704,13287,0.3566334,1,maxIter
LTDZ1,3,3,sd,dwolfe,44,500,28848,11338,0.3347475,1,maxIter
LTDZ1,3,3,sd,qwolfe,45,500,31497,13324,0.386956,1,maxIter
LTDZ1,3,3,sd,dwolfe,45,500,29268,11636,0.3348463,1,maxIter
LTDZ1,3,3,sd,qwolfe,46,500,32901,13905,0.3931426,1,maxIter
LTDZ1,3,3,sd,dwolfe,46,500,27999,11100,0.3025551,1,maxIter
LTDZ1,3,3,sd,qwolfe,47,500,32418,13494,0.3539258,1,maxIter
LTDZ1,3,3,sd,dwolfe,47,500,29358,11558,0.3068069,1,maxIter
LTDZ1,3,3,sd,qwolfe,48,500,32124,13433,0.3498875,1,maxIter
LTDZ1,3,3,sd,dwolfe,48,500,28941,11448,0.3095714,1,maxIter
LTDZ1,3,3,sd,qwolfe,49,500,32070,13523,0.354106,1,maxIter
LTDZ1,3,3,sd,dwolfe,49,500,29055,11491,0.3006008,1,maxIter
LTDZ1,3,3,sd,qwolfe,50,500,31731,13391,0.3395396,1,maxIter
LTDZ1,3,3,sd,dwolfe,50,500,28806,11322,0.3138511,1,maxIter
LTDZ1,3,3,sd,qwolfe,51,500,31215,13289,0.3539237,1,maxIter
LTDZ1,3,3,sd,dwolfe,51,500,25812,10392,0.3135452,1,maxIter
LTDZ1,3,3,sd,qwolfe,52,500,32082,13603,0.357702,1,maxIter
LTDZ1,3,3,sd,dwolfe,52,500,27549,10957,0.3024196,1,maxIter
LTDZ1,3,3,sd,qwolfe,53,500,32517,13669,0.3469061,1,maxIter
LTDZ1,3,3,sd,dwolfe,53,500,29073,11462,0.3093821,1,maxIter
LTDZ1,3,3,sd,qwolfe,54,500,31848,13592,0.3586655,1,maxIter
LTDZ1,3,3,sd,dwolfe,54,500,27747,10960,0.3009772,1,maxIter
LTDZ1,3,3,sd,qwolfe,55,500,32169,13509,0.3485092,1,maxIter
LTDZ1,3,3,sd,dwolfe,55,500,30195,11837,0.3065466,1,maxIter
LTDZ1,3,3,sd,qwolfe,56,500,32031,13469,0.3591116,1,maxIter
LTDZ1,3,3,sd,dwolfe,56,500,28944,11480,0.3097612,1,maxIter
LTDZ1,3,3,sd,qwolfe,57,500,32634,13610,0.3510493,1,maxIter
LTDZ1,3,3,sd,dwolfe,57,500,28338,11125,0.304022,1,maxIter
LTDZ1,3,3,sd,qwolfe,58,500,31923,13372,0.3541152,1,maxIter
LTDZ1,3,3,sd,dwolfe,58,500,28734,11428,0.3205112,1,maxIter
LTDZ1,3,3,sd,qwolfe,59,500,31962,13345,0.3504359,1,maxIter
LTDZ1,3,3,sd,dwolfe,59,500,28545,11253,0.3088661,1,maxIter
LTDZ1,3,3,sd,qwolfe,60,500,32031,13560,0.3454481,1,maxIter
LTDZ1,3,3,sd,dwolfe,60,500,28164,11096,0.3218271,1,maxIter
LTDZ1,3,3,sd,qwolfe,61,500,31344,13155,0.3523784,1,maxIter
LTDZ1,3,3,sd,dwolfe,61,500,28257,11160,0.307756,1,maxIter
LTDZ1,3,3,sd,qwolfe,62,500,32154,13506,0.354467,1,maxIter
LTDZ1,3,3,sd,dwolfe,62,500,29142,11472,0.3055481,1,maxIter
LTDZ1,3,3,sd,qwolfe,63,500,32025,13360,0.3517075,1,maxIter
LTDZ1,3,3,sd,dwolfe,63,500,28659,11251,0.3042389,1,maxIter
LTDZ1,3,3,sd,qwolfe,64,500,31143,13284,0.3499084,1,maxIter
LTDZ1,3,3,sd,dwolfe,64,500,25746,10431,0.2953613,1,maxIter
LTDZ1,3,3,sd,qwolfe,65,500,32124,13421,0.3527139,1,maxIter
LTDZ1,3,3,sd,dwolfe,65,500,28386,11130,0.3144915,1,maxIter
LTDZ1,3,3,sd,qwolfe,66,500,32577,13676,0.3611011,1,maxIter
LTDZ1,3,3,sd,dwolfe,66,500,29082,11448,0.3079068,1,maxIter
LTDZ1,3,3,sd,qwolfe,67,500,32709,13852,0.3520804,1,maxIter
LTDZ1,3,3,sd,dwolfe,67,500,27018,10815,0.3051926,1,maxIter
LTDZ1,3,3,sd,qwolfe,68,500,32070,13527,0.3473829,1,maxIter
LTDZ1,3,3,sd,dwolfe,68,500,27696,10948,0.2978051,1,maxIter
LTDZ1,3,3,sd,qwolfe,69,500,31920,13510,0.3518785,1,maxIter
LTDZ1,3,3,sd,dwolfe,69,500,29340,11542,0.3055256,1,maxIter
LTDZ1,3,3,sd,qwolfe,70,500,31503,13224,0.3453741,1,maxIter
LTDZ1,3,3,sd,dwolfe,70,500,29100,11413,0.3054835,1,maxIter
LTDZ1,3,3,sd,qwolfe,71,500,32136,13561,0.3502524,1,maxIter
LTDZ1,3,3,sd,dwolfe,71,500,30522,11987,0.3079987,1,maxIter
LTDZ1,3,3,sd,qwolfe,72,500,32454,13624,0.3526501,1,maxIter
LTDZ1,3,3,sd,dwolfe,72,500,28236,11180,0.310552,1,maxIter
LTDZ1,3,3,sd,qwolfe,73,500,32055,13579,0.350399,1,maxIter
LTDZ1,3,3,sd,dwolfe,73,500,27549,10968,0.3083209,1,maxIter
LTDZ1,3,3,sd,qwolfe,74,500,31665,13406,0.3486018,1,maxIter
LTDZ1,3,3,sd,dwolfe,74,500,27615,10945,0.2993974,1,maxIter
LTDZ1,3,3,sd,qwolfe,75,500,32772,13714,0.3570178,1,maxIter
LTDZ1,3,3,sd,dwolfe,75,500,29700,11591,0.3211275,1,maxIter
LTDZ1,3,3,sd,qwolfe,76,500,32010,13613,0.3668213,1,maxIter
LTDZ1,3,3,sd,dwolfe,76,500,27699,10989,0.3182566,1,maxIter
LTDZ1,3,3,sd,qwolfe,77,500,32103,13511,0.4174274,1,maxIter
LTDZ1,3,3,sd,dwolfe,77,500,29325,11491,0.3472954,1,maxIter
LTDZ1,3,3,sd,qwolfe,78,500,31851,13318,0.4209591,1,maxIter
LTDZ1,3,3,sd,dwolfe,78,500,29193,11540,0.3393589,1,maxIter
LTDZ1,3,3,sd,qwolfe,79,500,31995,13385,0.3534616,1,maxIter
LTDZ1,3,3,sd,dwolfe,79,500,28167,11197,0.3059076,1,maxIter
LTDZ1,3,3,sd,qwolfe,80,500,31752,13394,0.3507332,1,maxIter
LTDZ1,3,3,sd,dwolfe,80,500,28926,11463,0.31841,1,maxIter
LTDZ1,3,3,sd,qwolfe,81,500,31944,13402,0.3574374,1,maxIter
LTDZ1,3,3,sd,dwolfe,81,500,29301,11496,0.3055159,1,maxIter
LTDZ1,3,3,sd,qwolfe,82,500,31776,13443,0.3513098,1,maxIter
LTDZ1,3,3,sd,dwolfe,82,500,26514,10692,0.3208783,1,maxIter
LTDZ1,3,3,sd,qwolfe,83,500,32445,13512,0.3570065,1,maxIter
LTDZ1,3,3,sd,dwolfe,83,500,29811,11728,0.3144184,1,maxIter
LTDZ1,3,3,sd,qwolfe,84,500,32148,13568,0.3494125,1,maxIter
LTDZ1,3,3,sd,dwolfe,84,500,28857,11490,0.3066338,1,maxIter
LTDZ1,3,3,sd,qwolfe,85,500,31833,13348,0.3614382,1,maxIter
LTDZ1,3,3,sd,dwolfe,85,500,28131,11078,0.3073974,1,maxIter
LTDZ1,3,3,sd,qwolfe,86,500,32799,13864,0.3573428,1,maxIter
LTDZ1,3,3,sd,dwolfe,86,500,28398,11327,0.3069529,1,maxIter
LTDZ1,3,3,sd,qwolfe,87,500,32739,13616,0.3561874,1,maxIter
LTDZ1,3,3,sd,dwolfe,87,500,28608,11249,0.3024504,1,maxIter
LTDZ1,3,3,sd,qwolfe,88,500,32184,13532,0.3506327,1,maxIter
LTDZ1,3,3,sd,dwolfe,88,500,29001,11392,0.3114009,1,maxIter
LTDZ1,3,3,sd,qwolfe,89,500,31575,13228,0.3520631,1,maxIter
LTDZ1,3,3,sd,dwolfe,89,500,28692,11284,0.301381,1,maxIter
LTDZ1,3,3,sd,qwolfe,90,500,32184,13539,0.3440532,1,maxIter
LTDZ1,3,3,sd,dwolfe,90,500,28689,11305,0.3074887,1,maxIter
LTDZ1,3,3,sd,qwolfe,91,500,31722,13289,0.3505694,1,maxIter
LTDZ1,3,3,sd,dwolfe,91,500,28503,11309,0.3051215,1,maxIter
LTDZ1,3,3,sd,qwolfe,92,500,32055,13432,0.3490382,1,maxIter
LTDZ1,3,3,sd,dwolfe,92,500,27630,11005,0.2974995,1,maxIter
LTDZ1,3,3,sd,qwolfe,93,500,32223,13591,0.3484739,1,maxIter
LTDZ1,3,3,sd,dwolfe,93,500,26820,10663,0.293839,1,maxIter
LTDZ1,3,3,sd,qwolfe,94,500,32052,13531,0.347223,1,maxIter
LTDZ1,3,3,sd,dwolfe,94,500,27351,10918,0.2980612,1,maxIter
LTDZ1,3,3,sd,qwolfe,95,500,32028,13579,0.3457058,1,maxIter
LTDZ1,3,3,sd,dwolfe,95,500,28626,11398,0.3118267,1,maxIter
LTDZ1,3,3,sd,qwolfe,96,500,31932,13518,0.3803629,1,maxIter
LTDZ1,3,3,sd,dwolfe,96,500,27471,10846,0.3012472,1,maxIter
LTDZ1,3,3,sd,qwolfe,97,500,31854,13415,0.3436423,1,maxIter
LTDZ1,3,3,sd,dwolfe,97,500,29301,11486,0.3032545,1,maxIter
LTDZ1,3,3,sd,qwolfe,98,500,31701,13417,0.3453268,1,maxIter
LTDZ1,3,3,sd,dwolfe,98,500,27036,10802,0.3357307,1,maxIter
LTDZ1,3,3,sd,qwolfe,99,500,31662,13334,0.3607875,1,maxIter
LTDZ1,3,3,sd,dwolfe,99,500,28245,11159,0.326579,1,maxIter
LTDZ1,3,3,sd,qwolfe,100,500,31890,13447,0.3688361,1,maxIter
LTDZ1,3,3,sd,dwolfe,100,500,28545,11228,0.3028567,1,maxIter
MLF1,1,2,sd,qwolfe,1,500,56844,37826,0.4038663,1,maxIter
MLF1,1,2,sd,dwolfe,1,500,55452,36241,0.3379078,1,maxIter
MLF1,1,2,sd,qwolfe,2,500,56445,37353,0.3652246,1,maxIter
MLF1,1,2,sd,dwolfe,2,500,55734,36502,0.3384283,1,maxIter
MLF1,1,2,sd,qwolfe,3,500,56580,37446,0.3733075,1,maxIter
MLF1,1,2,sd,dwolfe,3,500,55464,36404,0.3356445,1,maxIter
MLF1,1,2,sd,qwolfe,4,500,56703,37576,0.3632872,1,maxIter
MLF1,1,2,sd,dwolfe,4,500,55992,36740,0.3329243,1,maxIter
MLF1,1,2,sd,qwolfe,5,500,57009,37938,0.3659144,1,maxIter
MLF1,1,2,sd,dwolfe,5,500,55416,36352,0.340341,1,maxIter
MLF1,1,2,sd,qwolfe,6,500,56886,37948,0.371653,1,maxIter
MLF1,1,2,sd,dwolfe,6,500,55557,36285,0.3390383,1,maxIter
MLF1,1,2,sd,qwolfe,7,500,56670,37600,0.3668802,1,maxIter
MLF1,1,2,sd,dwolfe,7,500,55449,36276,0.3647922,1,maxIter
MLF1,1,2,sd,qwolfe,8,0,2,2,0.0005761,1,small_direction
MLF1,1,2,sd,dwolfe,8,0,2,2,0.0001077,1,small_direction
MLF1,1,2,sd,qwolfe,9,500,56943,37971,0.4000548,1,maxIter
MLF1,1,2,sd,dwolfe,9,500,55254,35971,0.3703836,1,maxIter
MLF1,1,2,sd,qwolfe,10,0,2,2,0.0002292,1,small_direction
MLF1,1,2,sd,dwolfe,10,0,2,2,0.0001427,1,small_direction
MLF1,1,2,sd,qwolfe,11,500,56994,37835,0.4044798,1,maxIter
MLF1,1,2,sd,dwolfe,11,500,55608,36329,0.3515201,1,maxIter
MLF1,1,2,sd,qwolfe,12,0,2,2,0.0001139,1,small_direction
MLF1,1,2,sd,dwolfe,12,0,2,2,9.18e-05,1,small_direction
MLF1,1,2,sd,qwolfe,13,500,56547,37689,0.3744189,1,maxIter
MLF1,1,2,sd,dwolfe,13,500,55653,36536,0.3309267,1,maxIter
MLF1,1,2,sd,qwolfe,14,500,56850,37929,0.3702633,1,maxIter
MLF1,1,2,sd,dwolfe,14,500,55494,36343,0.3307321,1,maxIter
MLF1,1,2,sd,qwolfe,15,500,56769,37728,0.3620424,1,maxIter
MLF1,1,2,sd,dwolfe,15,500,55782,36632,0.3335212,1,maxIter
MLF1,1,2,sd,qwolfe,16,500,57384,38169,0.3720445,1,maxIter
MLF1,1,2,sd,dwolfe,16,500,56049,36805,0.3309694,1,maxIter
MLF1,1,2,sd,qwolfe,17,500,56490,37500,0.3787151,1,maxIter
MLF1,1,2,sd,dwolfe,17,500,55638,36426,0.3338682,1,maxIter
MLF1,1,2,sd,qwolfe,18,0,2,2,0.0001081,1,small_direction
MLF1,1,2,sd,dwolfe,18,0,2,2,9e-05,1,small_direction
MLF1,1,2,sd,qwolfe,19,500,57027,37978,0.3640947,1,maxIter
MLF1,1,2,sd,dwolfe,19,500,55716,36615,0.3415344,1,maxIter
MLF1,1,2,sd,qwolfe,20,500,56892,37710,0.366086,1,maxIter
MLF1,1,2,sd,dwolfe,20,500,55647,36427,0.3269883,1,maxIter
MLF1,1,2,sd,qwolfe,21,500,56805,37807,0.3755149,1,maxIter
MLF1,1,2,sd,dwolfe,21,500,56106,36997,0.3355106,1,maxIter
MLF1,1,2,sd,qwolfe,22,500,57267,38327,0.3666973,1,maxIter
MLF1,1,2,sd,dwolfe,22,500,55833,36680,0.3326686,1,maxIter
MLF1,1,2,sd,qwolfe,23,500,56967,38005,0.3623787,1,maxIter
MLF1,1,2,sd,dwolfe,23,500,55530,36341,0.3281925,1,maxIter
MLF1,1,2,sd,qwolfe,24,500,57081,37945,0.3767053,1,maxIter
MLF1,1,2,sd,dwolfe,24,500,55713,36485,0.3376366,1,maxIter
MLF1,1,2,sd,qwolfe,25,500,57144,38013,0.3651486,1,maxIter
MLF1,1,2,sd,dwolfe,25,500,55680,36429,0.3281224,1,maxIter
MLF1,1,2,sd,qwolfe,26,500,56931,38004,0.3609072,1,maxIter
MLF1,1,2,sd,dwolfe,26,500,55800,36724,0.3330339,1,maxIter
MLF1,1,2,sd,qwolfe,27,500,56817,37773,0.3679287,1,maxIter
MLF1,1,2,sd,dwolfe,27,500,55740,36583,0.328949,1,maxIter
MLF1,1,2,sd,qwolfe,28,500,56967,37891,0.3882558,1,maxIter
MLF1,1,2,sd,dwolfe,28,500,55632,36454,0.3305754,1,maxIter
MLF1,1,2,sd,qwolfe,29,500,56736,37555,0.3575785,1,maxIter
MLF1,1,2,sd,dwolfe,29,500,55539,36344,0.3356239,1,maxIter
MLF1,1,2,sd,qwolfe,30,500,56541,37545,0.3613833,1,maxIter
MLF1,1,2,sd,dwolfe,30,500,55965,36844,0.3276729,1,maxIter
MLF1,1,2,sd,qwolfe,31,500,56151,37122,0.3656643,1,maxIter
MLF1,1,2,sd,dwolfe,31,500,55782,36432,0.3298953,1,maxIter
MLF1,1,2,sd,qwolfe,32,500,57183,38072,0.3670663,1,maxIter
MLF1,1,2,sd,dwolfe,32,500,55779,36630,0.3359975,1,maxIter
MLF1,1,2,sd,qwolfe,33,500,56970,37837,0.3621162,1,maxIter
MLF1,1,2,sd,dwolfe,33,500,55986,36873,0.335332,1,maxIter
MLF1,1,2,sd,qwolfe,34,500,56409,37234,0.3704527,1,maxIter
MLF1,1,2,sd,dwolfe,34,500,55506,36258,0.3326912,1,maxIter
MLF1,1,2,sd,qwolfe,35,500,56895,37867,0.3781987,1,maxIter
MLF1,1,2,sd,dwolfe,35,500,55422,36208,0.3392522,1,maxIter
MLF1,1,2,sd,qwolfe,36,500,56748,37692,0.3647584,1,maxIter
MLF1,1,2,sd,dwolfe,36,500,55848,36686,0.3290619,1,maxIter
MLF1,1,2,sd,qwolfe,37,500,57069,37942,0.3849799,1,maxIter
MLF1,1,2,sd,dwolfe,37,500,55797,36713,0.3575824,1,maxIter
MLF1,1,2,sd,qwolfe,38,500,57219,38083,0.3740396,1,maxIter
MLF1,1,2,sd,dwolfe,38,500,55716,36572,0.3261932,1,maxIter
MLF1,1,2,sd,qwolfe,39,500,57096,38063,0.3663002,1,maxIter
MLF1,1,2,sd,dwolfe,39,500,55575,36444,0.3382142,1,maxIter
MLF1,1,2,sd,qwolfe,40,500,56697,37609,0.3749943,1,maxIter
MLF1,1,2,sd,dwolfe,40,500,55671,36525,0.3295951,1,maxIter
MLF1,1,2,sd,qwolfe,41,500,56739,37792,0.3700907,1,maxIter
MLF1,1,2,sd,dwolfe,41,500,55674,36400,0.3341284,1,maxIter
MLF1,1,2,sd,qwolfe,42,500,56832,37811,0.393344,1,maxIter
MLF1,1,2,sd,dwolfe,42,500,55554,36318,0.3586522,1,maxIter
MLF1,1,2,sd,qwolfe,43,500,56946,37847,0.3849257,1,maxIter
MLF1,1,2,sd,dwolfe,43,500,55647,36425,0.3412458,1,maxIter
MLF1,1,2,sd,qwolfe,44,500,56901,37928,0.3803371,1,maxIter
MLF1,1,2,sd,dwolfe,44,500,55659,36587,0.3544899,1,maxIter
MLF1,1,2,sd,qwolfe,45,500,56973,37862,0.3945112,1,maxIter
MLF1,1,2,sd,dwolfe,45,500,55692,36522,0.3737198,1,maxIter
MLF1,1,2,sd,qwolfe,46,500,56826,37889,0.3918491,1,maxIter
MLF1,1,2,sd,dwolfe,46,500,55428,36156,0.3430682,1,maxIter
MLF1,1,2,sd,qwolfe,47,500,57054,37864,0.3626327,1,maxIter
MLF1,1,2,sd,dwolfe,47,500,55515,36191,0.329562,1,maxIter
MLF1,1,2,sd,qwolfe,48,500,56715,37723,0.3598164,1,maxIter
MLF1,1,2,sd,dwolfe,48,500,56076,36844,0.3296562,1,maxIter
MLF1,1,2,sd,qwolfe,49,500,56952,37862,0.3690703,1,maxIter
MLF1,1,2,sd,dwolfe,49,500,55704,36530,0.3409789,1,maxIter
MLF1,1,2,sd,qwolfe,50,500,56526,37506,0.3678159,1,maxIter
MLF1,1,2,sd,dwolfe,50,500,55473,36287,0.3275994,1,maxIter
MLF1,1,2,sd,qwolfe,51,500,57156,38195,0.3689493,1,maxIter
MLF1,1,2,sd,dwolfe,51,500,55884,36838,0.3323827,1,maxIter
MLF1,1,2,sd,qwolfe,52,500,57066,38044,0.3718924,1,maxIter
MLF1,1,2,sd,dwolfe,52,500,55446,36248,0.3347839,1,maxIter
MLF1,1,2,sd,qwolfe,53,0,2,2,0.000108,1,small_direction
MLF1,1,2,sd,dwolfe,53,0,2,2,9.23e-05,1,small_direction
MLF1,1,2,sd,qwolfe,54,500,57126,38076,0.3762759,1,maxIter
MLF1,1,2,sd,dwolfe,54,500,55674,36594,0.3285815,1,maxIter
MLF1,1,2,sd,qwolfe,55,500,57066,37939,0.3726355,1,maxIter
MLF1,1,2,sd,dwolfe,55,500,55311,36076,0.3269472,1,maxIter
MLF1,1,2,sd,qwolfe,56,500,56889,37701,0.3616359,1,maxIter
MLF1,1,2,sd,dwolfe,56,500,55872,36700,0.3307426,1,maxIter
MLF1,1,2,sd,qwolfe,57,500,56850,37623,0.3721182,1,maxIter
MLF1,1,2,sd,dwolfe,57,500,55644,36346,0.342408,1,maxIter
MLF1,1,2,sd,qwolfe,58,500,56994,37840,0.3676925,1,maxIter
MLF1,1,2,sd,dwolfe,58,500,55383,36254,0.3335795,1,maxIter
MLF1,1,2,sd,qwolfe,59,500,56928,37892,0.3685178,1,maxIter
MLF1,1,2,sd,dwolfe,59,500,55641,36393,0.3310281,1,maxIter
MLF1,1,2,sd,qwolfe,60,500,56940,37896,0.365895,1,maxIter
MLF1,1,2,sd,dwolfe,60,500,55563,36482,0.3293051,1,maxIter
MLF1,1,2,sd,qwolfe,61,500,56979,38021,0.3663379,1,maxIter
MLF1,1,2,sd,dwolfe,61,500,56040,36832,0.3277153,1,maxIter
MLF1,1,2,sd,qwolfe,62,500,57174,38094,0.3608449,1,maxIter
MLF1,1,2,sd,dwolfe,62,500,55635,36467,0.3284936,1,maxIter
MLF1,1,2,sd,qwolfe,63,500,57012,37886,0.3676176,1,maxIter
MLF1,1,2,sd,dwolfe,63,500,55662,36553,0.3304707,1,maxIter
MLF1,1,2,sd,qwolfe,64,500,56682,37512,0.366721,1,maxIter
MLF1,1,2,sd,dwolfe,64,500,55956,36730,0.33885,1,maxIter
MLF1,1,2,sd,qwolfe,65,500,56835,37814,0.3695644,1,maxIter
MLF1,1,2,sd,dwolfe,65,500,55839,36731,0.3288939,1,maxIter
MLF1,1,2,sd,qwolfe,66,500,56556,37557,0.3642991,1,maxIter
MLF1,1,2,sd,dwolfe,66,500,55650,36389,0.3317829,1,maxIter
MLF1,1,2,sd,qwolfe,67,500,57015,38003,0.3695582,1,maxIter
MLF1,1,2,sd,dwolfe,67,500,55746,36573,0.3427088,1,maxIter
MLF1,1,2,sd,qwolfe,68,500,56625,37544,0.392555,1,maxIter
MLF1,1,2,sd,dwolfe,68,500,55656,36435,0.3360309,1,maxIter
MLF1,1,2,sd,qwolfe,69,0,2,2,0.0001084,1,small_direction
MLF1,1,2,sd,dwolfe,69,0,2,2,8.77e-05,1,small_direction
MLF1,1,2,sd,qwolfe,70,500,56697,37665,0.3736302,1,maxIter
MLF1,1,2,sd,dwolfe,70,500,55845,36612,0.3433757,1,maxIter
MLF1,1,2,sd,qwolfe,71,500,56937,37775,0.3921909,1,maxIter
MLF1,1,2,sd,dwolfe,71,500,55848,36698,0.3708149,1,maxIter
MLF1,1,2,sd,qwolfe,72,500,57033,37940,0.4405864,1,maxIter
MLF1,1,2,sd,dwolfe,72,500,55446,36252,0.3719032,1,maxIter
MLF1,1,2,sd,qwolfe,73,500,56955,37901,0.3992642,1,maxIter
MLF1,1,2,sd,dwolfe,73,500,55785,36674,0.371761,1,maxIter
MLF1,1,2,sd,qwolfe,74,500,56832,37835,0.4280722,1,maxIter
MLF1,1,2,sd,dwolfe,74,500,55695,36444,0.381814,1,maxIter
MLF1,1,2,sd,qwolfe,75,0,2,2,0.0001091,1,small_direction
MLF1,1,2,sd,dwolfe,75,0,2,2,9.18e-05,1,small_direction
MLF1,1,2,sd,qwolfe,76,500,56928,38052,0.4045771,1,maxIter
MLF1,1,2,sd,dwolfe,76,500,55773,36686,0.3471408,1,maxIter
MLF1,1,2,sd,qwolfe,77,500,57123,38146,0.3731849,1,maxIter
MLF1,1,2,sd,dwolfe,77,500,55416,36187,0.3308292,1,maxIter
MLF1,1,2,sd,qwolfe,78,500,57003,37949,0.3768426,1,maxIter
MLF1,1,2,sd,dwolfe,78,500,55656,36515,0.3359519,1,maxIter
MLF1,1,2,sd,qwolfe,79,500,57096,38070,0.3667256,1,maxIter
MLF1,1,2,sd,dwolfe,79,500,55659,36393,0.3427737,1,maxIter
MLF1,1,2,sd,qwolfe,80,500,56712,37818,0.369214,1,maxIter
MLF1,1,2,sd,dwolfe,80,500,55596,36454,0.3396664,1,maxIter
